"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","__ _________ __ ________ _____, ____, __________ _________ __ ""_______ _______ _ _____ __ _________"" ___ _____________ __ ____________ __.",module,Magento_Backup
Something went wrong while putting your store into maintenance mode.,____ __ ______ ___ _________ __ _______ _ _____ __ _________.,module,Magento_Backup
You need more free space to create a backup.,"___ __ ________ __ ______ ________ ____________, __ __ _________ ________ _____.",module,Magento_Backup
You need more permissions to create a backup.,"___ __ ________ __ ______ __________, __ __ _________ ________ _____.",module,Magento_Backup
We can't create the backup right now.,___ __ _____ __ __ _______ ________ _____ _____ ____.,module,Magento_Backup
Backups,________,module,Magento_Backup
System,_______,module,Magento_Backup
Tools,___________,module,Magento_Backup
Backup,________ _____,module,Magento_Backup
We can't delete one or more backups.,___ __ _____ __ ________ ____ ___ ______ ________ _____.,module,Magento_Backup
failed,__ _______,module,Magento_Backup
successful,_______,module,Magento_Backup
You deleted the selected backup(s).,______ ______ _________ ________ _____ (_).,module,Magento_Backup
Can't load snapshot archive,__ ____ __ __ ______ ______ _____,module,Magento_Backup
Please correct the password.,"____, ___________ ________.",module,Magento_Backup
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","__ __ _________ _________ __ ______, ____ __________ _________ __ ""_______ _______ _ _____ __ _________"" ___ _____________ __ ____________ __.",module,Magento_Backup
We can't find the backup file.,___ __ _____ __ _______ ________ ____.,module,Magento_Backup
We can't connect to the FTP right now.,___ __ ____ __ __ ______ _ FTP _____ ____.,module,Magento_Backup
Failed to validate FTP.,__ ____ __ __ ________ FTP.,module,Magento_Backup
You need more permissions to perform a rollback.,______ ___ __________ __ __________ __ _________ __ ______.,module,Magento_Backup
Failed to rollback.,__ ____ __ __ _____ _____.,module,Magento_Backup
Database,____ _____,module,Magento_Backup
Database and Media,____ _____ _ _____,module,Magento_Backup
System (excluding Media),_______ (___ Media),module,Magento_Backup
You created the system backup.,___ _______ _______ __ __________.,module,Magento_Backup
You created the system backup (excluding media).,___ _______ _______ __ __________ (_ __________ __ _______).,module,Magento_Backup
You created the database and media backup.,______ _________ ____ _____ _ _____ ____.,module,Magento_Backup
You created the database backup.,__ __ ______ ________ _____ __ ______ _____.,module,Magento_Backup
Please correct the order of creation for a new backup.,"____, ___________ ____ __ _________ __ ____ ________ _____.",module,Magento_Backup
The backup file does not exist.,______ __ __________ __ __________.,module,Magento_Backup
The backup file path was not specified.,________ _____ __ _____ ______ __ _ ________.,module,Magento_Backup
"The backup file ""%1"" does not exist.","______ __ __________ ""% 1"" __ __________.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","__________, __ __ _____ __ __ ____ __ ___ ______ __ ________ _____ __ _____ ""% 1"".",module,Magento_Backup
The backup file handler was unspecified.,_______ __ ________ _____ __ _____ _ _________.,module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","____ __ ______ __ _____ __ _____ __ ________ ____ ""% 1"".",module,Magento_Backup
We can't save the Cron expression.,___ __ ____ __ _____ _______ Cron.,module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","__ ________ ______ _____, _________ ____ _ _________ ________ _____, ___________ ___________ _____________, _______ _ _______.",module,Magento_Backup
Are you sure you want to continue?,________ __ ______ __ __________?,module,Magento_Backup
This may take a few moments.,____ ____ __ ______ _______ ______.,module,Magento_Backup
Be sure your store is in maintenance mode during backup.,"_______ __, __ _____ _______ _ _ _____ __ _________ __ _____ __ __________.",module,Magento_Backup
Backup Name,Backup ___,module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","____, ___________ ____ _____ (A-Z ___ A-Z), _____ (0-9) ___ ___________, _ ____ ______.",module,Magento_Backup
Maintenance mode,_____ __ _________,module,Magento_Backup
Please put your store into maintenance mode during backup.,"____, _____ __ _______ _ _____ __ _________ __ _____ __ __________.",module,Magento_Backup
Exclude,_________,module,Magento_Backup
Exclude media folder from backup,__________ __ _______ _____ __ _____,module,Magento_Backup
Please enter the password to confirm rollback.,"____, ________ ________, __ __ __________ _________ __ ______.",module,Magento_Backup
This action cannot be undone.,____ ________ __ ____ __ ____ ________.,module,Magento_Backup
User Password,__________ ______,module,Magento_Backup
Please put your store into maintenance mode during rollback processing.,"____, _____ ________ __ _ _____ __ _________ __ _____ __ _________ __ ______ __ _________.",module,Magento_Backup
FTP,FTP,module,Magento_Backup
Use FTP Connection,___________ FTP Connection,module,Magento_Backup
FTP credentials,FTP ____________,module,Magento_Backup
FTP Host,FTP Host,module,Magento_Backup
FTP Login,FTP ____,module,Magento_Backup
FTP Password,FTP Password,module,Magento_Backup
Magento root directory,Magento ________ __________,module,Magento_Backup
Create Backup,_________ __ ________ _____,module,Magento_Backup
Country,_______,module,Magento_Braintree
Allowed Credit Card Types,_________ ______ ________ _____,module,Magento_Braintree
Add Rule,________ __ _______,module,Magento_Braintree
Braintree Settlement Report,______ Braintree Settlement,module,Magento_Braintree
"Sorry, but something went wrong","__________, __ ____ __ ______",module,Magento_Braintree
We can't initialize checkout.,___ __ _____ __ __ ____________ ______.,module,Magento_Braintree
No authorization transaction to proceed capture.,__ ______ __________ __ ________ _______.,module,Magento_Braintree
Braintree error response.,Braintree _______ ______.,module,Magento_Braintree
Payment method nonce can't be retrieved.,_____ __ _______ n_______ ___ __ ____ __ ____ ___________.,module,Magento_Braintree
Wrong transaction status,______ Wrong ______,module,Magento_Braintree
Authorize,______________,module,Magento_Braintree
Authorize and Capture,______________ _ _________,module,Magento_Braintree
--Please Select--,--____ ________--,module,Magento_Braintree
Please agree to all the terms and conditions before placing the order.,"____, ________ ______ _______ _ _________, _____ ________ __ _________.",module,Magento_Braintree
Paypal account,Paypal ______,module,Magento_Braintree
Coinbase account,Coinbase ______,module,Magento_Braintree
Europe bank account,______ _______ ______,module,Magento_Braintree
Credit card,________ _____,module,Magento_Braintree
Apple pay card,Apple _________ _____,module,Magento_Braintree
Android pay card,Android _________ _____,module,Magento_Braintree
Authorization expired,____________ _ _______,module,Magento_Braintree
Authorizing,______________,module,Magento_Braintree
Authorized,___________,module,Magento_Braintree
Gateway rejected,Gateway __________,module,Magento_Braintree
Failed,__ _______,module,Magento_Braintree
Processor declined,________ ______,module,Magento_Braintree
Settled,_________,module,Magento_Braintree
Settling,________,module,Magento_Braintree
Submitted for settlement,___________ __ ________,module,Magento_Braintree
Voided,_______,module,Magento_Braintree
Unrecognized,_________,module,Magento_Braintree
Settlement declined,________ ______,module,Magento_Braintree
Settlement pending,____________ ____________,module,Magento_Braintree
Settlement confirmed,________ ________,module,Magento_Braintree
Sale,________,module,Magento_Braintree
Credit,______,module,Magento_Braintree
Credit Card Type,___ __ __________ _____,module,Magento_Braintree
Credit Card Number,_____ __ ________ _____,module,Magento_Braintree
"Please, enter valid Credit Card Number","____, ________ _______ _____ __ ________ _____",module,Magento_Braintree
Expiration Date,____ __ _______,module,Magento_Braintree
"Please, enter valid Expiration Date","____, ________ _______ ____ __ _______",module,Magento_Braintree
Card Verification Number,____ ________ Card,module,Magento_Braintree
"Please, enter valid Card Verification Number","____, ________ _______ _____ __ ____________ Card",module,Magento_Braintree
ending,____,module,Magento_Braintree
expires,______,module,Magento_Braintree
Percent Discount,_________ ________,module,Magento_Bundle
-- Select --,- ________ -,module,Magento_Bundle
Dynamic,_________,module,Magento_Bundle
Fixed,_________,module,Magento_Bundle
Create New Option,_________ __ ____ _____,module,Magento_Bundle
Bundle Items,_______ ________,module,Magento_Bundle
Add Products to Option,______ ________ ___ _______,module,Magento_Bundle
Close,_____,module,Magento_Bundle
Delete Option,_________ _______,module,Magento_Bundle
What are you looking for?,_____ ______?,module,Magento_Bundle
ID,________ __ ___________,module,Magento_Bundle
Product,_______,module,Magento_Bundle
SKU,___,module,Magento_Bundle
Price,____,module,Magento_Bundle
Delete,________,module,Magento_Bundle
Use Default Value,___________ ________ __ ____________,module,Magento_Bundle
"There is no defined renderer for ""%1"" option type.","__ _ __________ ______ __ ""% 1"" ___ _____.",module,Magento_Bundle
Only implemented for bundle product,____ _________ __ ____ _______,module,Magento_Bundle
"Product with specified sku: ""%1"" is not a bundle product","_______ _ _________ ___: ""% 1"" __ _ ____ _______",module,Magento_Bundle
Bundle product could not contain another composite product,Bundle _______ __ ____ __ _______ ____ __________ _______,module,Magento_Bundle
Id field of product link is required,__ _______ Id ____ __ ____ _______,module,Magento_Bundle
"Can not find product link with id ""%1""","__ ______ __ ________ ______ _______ _ _____________ ""% 1""",module,Magento_Bundle
"Could not save child: ""%1""","__ ____ __ _____ ______: ""% 1""",module,Magento_Bundle
"Product with specified sku: ""%1"" does not contain option: ""%2""","_______ _ _________ ___: ""% 1"" __ _______ _____: ""% 2""",module,Magento_Bundle
"Child with specified sku: ""%1"" already assigned to product: ""%2""","____ _ _________ ___: ""% 1"" ____ __ _ _________ __ ________: ""% 2""",module,Magento_Bundle
Product with specified sku: %1 is not a bundle product,_______ _ _________ ___:% 1 __ _ ____ _______,module,Magento_Bundle
Requested bundle option product doesn't exist,________ _____ _____ _______ __ __________,module,Magento_Bundle
%fieldName is a required field.,% FIELDNAME _ ____________ ____.,module,Magento_Bundle
